0,1,2
526.2319308227576,401.94437284138763,38111.07914604244
536.9125169229458,664.1939449746836,60779.33530180879
520.6929439458936,530.2269874318033,47738.445439697214
448.6146782214036,492.72565325825286,38822.1561616177
778.2725255557448,599.444371179696,75451.09006078524
680.6842880379686,68.00748794416509,24301.681840561963
557.4513820950328,596.3229989268835,55616.43799794204
629.2585035218398,491.6906045007476,52546.54816580421
665.1257157183261,324.30222237422043,42390.63963794718
503.01138618117653,923.4635217414445,76631.886586118
437.7010761985867,720.4159385647147,54931.72094265889
249.4172142713394,493.4206959622368,20562.046850251696
550.5205203419087,464.44183070428977,45300.69244387436
523.6273091486432,327.05146187022484,31228.680916068068
690.830419652866,585.9727608546889,66963.93633481857
568.6945034227064,598.9178198603644,55723.07359122165
652.1004550728769,531.124863120516,58960.77343051707
334.2379910859442,403.2248824645768,20962.02589445964
407.74870975093745,694.7315811024622,50908.463185851695
390.5590410181546,410.38708131840576,26189.73765867281
611.5606036449943,262.9402370647012,33894.120910174184
405.15324477684214,388.89016053715096,26358.50622191649
441.71520657320923,454.1800801701413,33395.71603154563
323.435224932638,442.20904951287946,23609.30621256613
491.41478902136896,477.8331432043641,42126.48015560628
599.4304618817667,340.1178485375762,39144.63390058482
224.69000104638047,608.9958115219588,29310.743227358143
716.5429129112395,451.5136706644574,57888.55134961725
760.1882376178721,376.8000540187405,56160.22871382438
566.7380667292426,700.5442208884865,63635.95821113178
736.1984312474921,420.4258020527721,56958.30485581789
328.92146397032985,476.084296346812,26947.1089862707
368.0367528741775,310.51214113622115,16723.299033810945
317.0656807425362,677.5091105221453,42226.20785652987
789.6386914694145,860.6263128829368,96428.28992373848
650.5960259043778,757.1771715516838,77459.3914461455
513.3232472362547,414.9272806648846,37655.989793549525
179.32263955742624,436.52528209334935,12122.042668844833
507.64588692361036,727.7874883687914,62366.701169805325
416.85500555047963,462.3859168125186,33471.90848674757
268.83451659484626,220.8977720075817,1239.3401559133208
557.7228924738208,570.9011684042923,55397.048011156665
907.183206277524,763.2167923601343,100000.0
591.7286550913973,596.5098580937309,58661.16728230727
344.0028121428038,714.0948506188016,47083.38015113052
617.3122100055518,712.9664708336126,70157.20389456955
650.8956560922827,651.4547273821872,68008.83366534924
768.0935092510084,410.404599042087,59268.17746699289
692.7441862456344,589.671119120744,66907.46608476352
409.95170859014803,798.0193574126432,61178.522744032845
692.3361206185222,631.8592277991337,71253.76866567886
465.13848526221744,316.93321394990016,25100.261403013395
368.4868126181362,499.36792773758725,32745.722142933166
743.7723048944074,541.7625001986081,68195.33265931209
85.87978263066316,644.2920804377062,18766.028270313254
388.82550590201805,275.0988742903114,16115.368684103141
547.486422190487,631.9861943169021,55888.20664364761
925.7328170417552,277.1988189609136,63199.399423104835
564.9430424928654,718.8809416213928,65703.52137378964
589.4863767374231,882.4212248267809,82800.8143691703
449.1697344531839,283.72218480850466,21503.414987364762
403.5092763459842,564.6975184450604,39485.26067613088
664.8710426607543,673.8766673070348,72562.09388341526
647.5444258943605,601.425305360996,64055.36362986812
524.2393818882574,945.0612098729654,81361.04862423897
374.5278651461367,597.8450155610833,41418.24954138513
411.3516452185232,819.4693517514112,60764.77028293179
527.7372356273382,558.4928938077963,49800.0476223255
667.402648638482,449.24399813379614,52311.25504782622
609.2665414848234,547.5162317959287,55992.347685966575
254.80862336170736,636.762221143669,34047.19452651413
372.46742509269706,539.5141746725578,36028.320301209234
660.5867089445263,323.420301222937,43295.679730079806
452.42278028303,417.38974228869597,33290.61309752181
865.3374102307728,788.2912676254646,98316.46883923211
694.6942031983742,53.36926077355545,25182.244385975722
366.01187710212776,571.9324698730616,37690.91282425877
531.9706832745564,622.2429176763527,55546.903226454866
356.28647022355017,261.4552378751765,12083.41240526568
